time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.769847,-3.7536,-11.9787,-23.0178,26.218
2.774722,-7.6242,-11.9913,-22.0715,26.250
2.780192,-12.2567,-11.7716,-20.3896,26.543
2.784597,-17.1946,-10.8158,-15.8556,25.769
2.790304,-21.8489,-8.4239,-5.9196,24.153
2.794661,-26.3734,-4.5102,14.1353,30.261
2.799773,-29.8385,-1.6866,32.2214,43.948
2.805215,-31.1972,-1.4919,29.8812,43.225
2.810508,-32.4044,-0.8680,23.1141,39.813
2.815332,-33.4662,0.7298,18.9206,38.451
2.820071,-33.4394,2.6525,16.1488,37.229
2.825019,-32.1272,4.2199,14.0754,35.328
2.830805,-29.6824,4.9908,11.7881,32.325
2.837558,-26.8508,5.1736,9.1069,28.821
2.840275,-23.9234,5.1564,6.1420,25.232
2.845538,-20.9638,5.2127,3.5534,21.892
2.851252,-17.9681,5.3532,1.5882,18.816
2.855514,-15.0683,5.4351,-0.0668,16.019
2.860467,-12.3464,5.4018,-1.1724,13.527
2.867367,-9.6371,5.2633,-1.6767,11.108
2.870820,-7.1487,4.6664,-2.0098,8.770
2.875528,-4.7927,3.4189,-2.7444,6.495
2.881291,-2.3785,2.1286,-4.7775,5.746
2.885590,-0.3082,1.3048,-6.7008,6.834
2.890856,1.4146,0.2683,-7.4071,7.546
2.895925,2.3684,-1.3889,-7.2446,7.747
2.900713,3.9319,-2.5578,-6.2634,7.825
2.906090,5.7190,-3.5544,-4.1999,7.936
2.911349,7.1218,-4.6271,-1.4106,8.609
2.917094,8.2398,-5.5903,1.3812,10.053
2.921247,9.1316,-6.4846,3.8361,11.839
2.925973,9.7265,-7.1795,5.9535,13.476
2.932477,10.5231,-7.7053,8.6900,15.672
2.936044,10.6141,-7.4706,9.2503,15.939
2.941172,10.4396,-6.8133,8.5699,15.128
2.946100,9.3900,-4.6607,7.2794,12.763
2.953436,8.9540,-3.5855,5.1610,10.939
2.956363,9.1713,-3.1364,3.9568,10.469
2.961461,9.4620,-2.5344,2.9453,10.229
2.969591,9.7663,-2.0079,2.1229,10.194
2.974784,9.8546,-1.5529,1.5154,10.091
2.976046,9.9499,-1.1044,1.0093,10.062
2.981996,9.9231,-0.7360,0.6888,9.974
2.986527,9.6479,-0.3970,0.2931,9.660
2.992284,9.3040,-0.0397,-0.0564,9.304
2.996586,8.9252,0.3315,-0.4438,8.942
3.001565,8.3413,0.6187,-0.9685,8.420
3.006774,7.7484,0.8320,-1.8092,8.000
3.011996,7.2587,1.1731,-2.7852,7.863
3.017070,6.6992,1.5856,-3.7019,7.817
3.021472,6.8329,1.8556,-4.3271,8.298
3.026979,7.6199,1.8694,-4.8967,9.249
3.033903,8.3051,1.6350,-5.9150,10.326
3.038179,8.1392,1.5547,-7.2571,11.015
3.041852,8.3152,1.6437,-8.5317,12.026
3.047643,8.8836,1.7958,-9.3792,13.043
3.052280,9.3855,1.8701,-9.9573,13.811
3.057508,9.7025,1.8906,-10.3494,14.312
3.062102,9.8239,1.6182,-10.6755,14.598
3.067457,8.5158,-0.0485,-10.9343,13.859
3.072340,7.1827,-1.8833,-10.7502,13.065
3.077372,6.4347,-2.4000,-10.0972,12.211
3.082778,5.2946,-3.2196,-9.7562,11.558
3.087668,3.9141,-4.9290,-10.4908,12.234
3.093108,2.3218,-6.9934,-11.6559,13.790
3.097887,0.9415,-9.1088,-12.8017,15.740
3.104353,-0.6316,-11.4102,-13.6794,17.825
3.107502,-2.1820,-13.6639,-14.1697,19.805
3.113390,-3.3588,-15.2580,-14.1638,21.088
3.119015,-4.7510,-16.4204,-13.6608,21.882
3.123256,-6.9139,-17.5283,-11.4265,22.037
3.127637,-8.9003,-15.5811,0.5033,17.951
3.134848,-11.8403,-8.6286,22.6712,26.993
3.137948,-13.8565,-7.0560,19.7873,25.166
3.143341,-14.5936,-8.7372,9.1002,19.291
3.148199,-16.1953,-7.3791,7.2808,19.229
3.153809,-17.6014,-5.5233,5.7502,19.323
3.157822,-19.0931,-3.2600,5.9517,20.263
3.163048,-20.9744,0.2230,7.5411,22.290
3.167842,-22.1116,3.0660,8.6059,23.925
3.173533,-23.1013,6.4549,9.8978,25.948
3.177891,-23.4451,9.2815,10.4491,27.295
3.184798,-22.9665,11.4073,10.0548,27.544
3.187798,-21.9451,12.8731,8.7422,26.902
3.193998,-20.5375,13.4484,6.5093,25.397
3.199380,-18.6817,12.9217,3.6042,22.999
3.203502,-16.5906,10.8722,0.6143,19.845
3.208149,-14.7558,8.2438,-2.7223,17.120
3.213676,-12.8817,6.5505,-5.5444,15.479
3.217982,-10.8553,5.1690,-7.4434,14.141
3.223764,-8.8456,3.6709,-8.3003,12.673
3.228473,-6.8484,1.9609,-8.2024,10.864
3.237368,-5.0792,0.0732,-7.7755,9.288
3.238234,-3.2447,-2.0156,-7.1370,8.095
3.243886,-1.1000,-3.9550,-6.1092,7.360
3.248859,1.0434,-5.6119,-4.7751,7.442
3.255032,2.7700,-7.1867,-3.2370,8.355
3.258710,3.9836,-8.5969,-1.4312,9.582
3.263694,4.7940,-9.9763,0.7649,11.095
3.268861,5.3880,-11.1581,3.0407,12.758
3.274795,5.8034,-11.8475,5.4946,14.291
3.278997,5.9418,-12.2157,7.7115,15.620
3.284893,6.0227,-11.0046,9.8052,15.922
3.289017,5.1377,-8.0919,11.2531,14.782
3.294309,4.7282,-6.3895,11.3181,13.830
3.299085,4.5706,-5.1033,10.6644,12.675
3.304659,4.3285,-4.0526,9.3345,11.059
3.309473,4.1996,-3.2794,7.6754,9.344
3.314492,4.2380,-2.4138,5.9763,7.714
3.319929,4.4379,-1.5412,4.4624,6.479
3.325115,4.7967,-0.8972,3.2435,5.859
3.329361,5.0363,-0.2579,2.0594,5.447
3.335163,5.0420,0.3710,0.8950,5.134
3.339296,5.1037,0.9957,-0.1166,5.201
3.344869,5.2642,1.6395,-0.8895,5.585
3.349616,5.5332,2.1951,-1.5199,6.144
3.355289,6.0133,2.6159,-1.9980,6.855
3.359897,6.5392,2.9781,-2.2098,7.518
3.365033,7.0770,3.1260,-2.3091,8.074
3.371040,7.5979,3.1080,-2.2819,8.520
3.374939,8.1444,2.8723,-2.1408,8.897
3.379740,8.6348,2.2765,-2.0513,9.162
3.390259,8.9442,1.6571,-2.1485,9.347
3.391338,9.1756,0.9533,-2.4362,9.541
3.395739,10.3561,-0.2381,-1.5998,10.482
3.399864,9.8409,-0.8861,-2.7875,10.266
3.405271,10.4178,-1.4522,-3.3445,11.037
3.410451,10.6646,-2.4470,-2.8380,11.304
3.415568,10.6606,-3.1350,-2.9039,11.485
3.420425,10.3245,-3.8418,-3.9195,11.693
3.425826,9.9689,-4.7653,-5.0457,12.147
3.430725,9.8057,-5.7667,-6.3223,13.014
3.436232,9.6585,-6.8491,-7.5722,14.055
3.440564,9.5491,-7.8383,-8.6309,15.070
3.445594,9.1227,-8.8342,-10.0920,16.221
3.450363,8.2545,-9.8162,-12.5112,17.917
3.455650,7.1618,-10.7804,-15.8652,20.475
3.460778,6.0050,-11.5539,-19.4600,23.415
3.465602,4.5070,-12.2270,-22.5611,26.054
3.470544,2.4768,-12.9767,-24.5448,27.874
3.476406,0.0914,-13.6675,-25.1693,28.641
3.481020,-2.6848,-14.1640,-24.0500,28.040
3.485832,-5.7962,-14.3344,-22.1770,27.035
3.490712,-10.0493,-14.4673,-20.1176,26.740
3.496211,-15.6637,-14.4441,-16.6932,27.067
3.501768,-21.5050,-13.3201,-8.4922,26.683
3.506030,-26.0552,-8.8316,12.6249,30.270
3.511441,-29.8028,-3.6167,37.5794,48.099
3.516467,-30.8073,-2.5782,36.3039,47.683
3.521075,-30.6894,-1.6127,28.6425,42.010
3.526296,-30.7902,0.0725,24.7257,39.489
3.531234,-29.8967,1.2567,21.4149,36.797
3.538273,-27.9482,2.0282,18.6452,33.658
3.541299,-25.3022,2.2351,14.8305,29.413
3.546498,-22.6518,2.5237,10.7082,25.182
3.559318,-19.9512,2.8551,6.8641,21.291
3.560567,-17.0155,3.0234,3.0850,17.555
3.561614,-14.0256,3.1566,-0.7522,14.396
3.566386,-11.2381,3.6632,-3.7660,12.406
3.571370,-8.6981,4.5887,-5.9802,11.510
3.578144,-6.0819,5.7817,-7.8788,11.511
3.581649,-3.4012,6.8366,-8.9178,11.740
3.587044,-0.8616,7.3528,-8.9127,11.586
3.591666,1.6343,6.9763,-8.9639,11.476
3.597627,3.8080,5.5729,-9.6090,11.743
3.602538,5.3073,3.8559,-11.0601,12.859
3.606771,5.2047,1.9482,-12.2204,13.425
3.612541,4.8498,0.4630,-12.1974,13.134
3.617118,5.3635,0.0335,-10.5070,11.797
3.621850,5.5892,-0.4965,-7.7933,9.603
3.627151,5.6251,-1.0698,-4.9300,7.556
3.632365,5.6194,-1.6075,-2.0677,6.200
3.638075,5.4955,-2.2110,0.8017,5.978
3.642623,5.3683,-2.7471,3.5612,7.003
3.647179,5.2977,-3.1643,5.8749,8.520
3.656517,5.1905,-3.4826,7.5747,9.821
3.658281,5.0588,-3.6913,8.5681,10.613
3.663250,4.9794,-3.7840,8.9708,10.936
3.672594,5.0242,-3.8029,8.7368,10.772
3.676021,5.0924,-3.7281,7.8943,10.107
3.677550,5.6962,-3.5323,6.6450,9.438
3.682722,6.2581,-3.0217,5.0606,8.597
3.687519,6.4217,-2.6874,3.4814,7.783
3.692874,6.6205,-2.3269,2.1434,7.338
3.698214,6.7995,-1.9414,1.0947,7.155
3.702722,6.9610,-1.5464,0.0689,7.131
3.707559,7.1671,-1.1948,-1.1038,7.349
3.713491,7.4083,-1.0199,-2.0272,7.748
3.719152,7.7943,-0.8778,-2.6572,8.281
3.723252,8.2700,-0.6315,-3.0346,8.832
3.728147,8.7106,-0.3956,-3.3476,9.340
3.733277,9.0323,-0.1498,-3.6723,9.751
3.739029,9.3333,0.1163,-3.8473,10.096
3.743217,9.5253,0.4346,-4.1278,10.390
3.748209,9.6230,0.7147,-4.5681,10.676
3.753193,9.7490,1.1062,-4.9333,10.982
3.758263,9.8366,1.3395,-5.1026,11.162
3.763447,9.9790,1.4708,-5.2719,11.381
3.769210,10.1997,1.5542,-5.5885,11.734
3.773316,9.8496,1.1857,-6.2159,11.707
3.778736,8.2764,-0.1621,-7.2521,11.005
3.784445,7.1778,-1.2894,-7.5232,10.478
3.788954,5.9660,-1.9906,-7.4338,9.737
3.793684,4.5726,-2.4668,-8.1966,9.705
3.799473,3.0319,-3.6425,-10.4949,11.515
3.805955,1.1969,-5.1506,-13.2589,14.274
3.808755,-0.6136,-6.7119,-15.5842,16.979
3.813844,-2.4517,-8.3533,-18.2239,20.197
3.820423,-3.9851,-9.7644,-20.4811,23.037
3.823700,-5.2005,-10.8366,-21.8373,24.927
3.828840,-7.4781,-11.8214,-21.2298,25.424
3.833886,-10.1340,-11.0501,-14.7613,21.040
3.839345,-11.3018,-5.8247,4.1356,13.370
3.844697,-13.1172,-2.7536,13.1563,18.781
3.849141,-14.6229,-3.5480,8.9664,17.516
3.854294,-16.3648,-2.6220,7.8846,18.353
3.859139,-18.0410,-0.6119,9.1659,20.245
3.864446,-19.4233,1.6485,11.1266,22.445
3.869091,-20.2670,3.8184,13.3034,24.542
3.874199,-20.3684,5.6481,15.0151,25.927
3.879662,-19.7061,7.0636,15.7056,26.170
3.884685,-18.2910,7.8274,14.8587,24.832
3.889564,-16.7881,7.8281,12.4173,22.300
3.894592,-15.5228,6.8693,8.5049,18.986
3.900089,-14.2321,4.9135,3.4407,15.445
3.904358,-12.9049,3.1347,-2.1063,13.446
3.909275,-11.4935,2.0964,-6.5746,13.406
3.914459,-9.6881,1.0574,-8.5237,12.947
3.919464,-7.4081,-0.2816,-9.3252,11.913
3.924841,-4.8088,-1.7687,-9.3641,10.674
3.929879,-1.8105,-3.3328,-8.7866,9.570
3.934942,1.5160,-4.9807,-8.0423,9.580
3.940695,4.5516,-6.5457,-7.2867,10.801
3.944838,7.0882,-7.9297,-6.3925,12.409
3.950084,8.8834,-8.9167,-5.1946,13.616
3.955364,10.0135,-9.3964,-3.8168,14.252
3.960347,10.4854,-9.5004,-2.3874,14.349
3.965225,9.2386,-8.6499,-1.1542,12.708
3.969980,6.5945,-6.4830,0.5522,9.264
3.975325,5.2781,-5.3311,1.7522,7.704
3.981296,4.1030,-4.4636,2.4795,6.550
3.986717,2.7150,-3.5723,3.1523,5.484
3.990693,1.2746,-2.7256,3.6174,4.705
3.996241,-0.1754,-1.8551,3.9477,4.365
4.000825,-1.6301,-0.9390,4.2115,4.613
4.005739,-3.0966,0.0208,4.3899,5.372
4.010641,-4.3474,1.0798,4.5157,6.361
4.015838,-5.2584,2.0621,4.6133,7.293
4.021431,-5.7485,2.9455,4.4472,7.842
4.025522,-5.8180,3.6773,3.6535,7.792
4.030762,-5.5887,4.2314,2.4674,7.431
4.036646,-4.8925,4.6670,1.3433,6.894
4.043390,-3.7199,4.8476,0.6492,6.145
4.045838,-2.3727,4.6959,0.0131,5.261
4.050839,-1.3537,4.3645,-0.7840,4.636
4.056102,-0.6023,4.1206,-1.6693,4.487
4.061311,0.2361,3.9456,-2.4206,4.635
4.066459,1.3027,3.9148,-2.9893,5.095
4.072893,2.5776,3.9412,-3.4009,5.809
4.076258,4.0478,3.9744,-3.6147,6.727
4.081809,5.5375,4.0482,-3.6797,7.784
4.089992,6.9810,4.0455,-3.7909,8.915
4.091807,8.2509,3.9954,-3.9652,9.988
4.096239,9.3276,3.8572,-4.1007,10.895
4.101342,10.1896,3.6730,-4.2649,11.641
4.107787,10.7797,3.2810,-4.4470,12.114
4.111305,11.1228,2.8062,-4.6399,12.374
4.117925,11.1503,2.2670,-4.7214,12.319
4.122598,10.6646,1.5114,-4.5009,11.674
4.126490,9.9776,0.6056,-4.1391,10.819
4.131660,9.7310,0.0792,-4.6319,10.777
4.136844,9.5803,-0.5753,-5.4083,11.016
4.143986,9.5982,-1.2954,-5.8427,11.311
4.146732,9.5768,-2.0430,-5.9829,11.475
4.151713,9.5445,-2.8629,-6.1339,11.701
4.156564,9.1158,-3.4677,-7.4761,12.289
4.162265,8.3957,-3.9849,-9.2835,13.136
4.167057,7.4990,-4.4871,-10.8532,13.934
4.171792,6.5419,-5.0727,-12.8564,15.291
4.178050,5.3303,-5.6101,-14.7710,16.675
4.182553,3.7565,-6.3408,-16.1275,17.732
4.186909,1.9254,-7.0883,-16.8645,18.395
4.192608,-0.0971,-7.7323,-17.1162,18.782
4.197250,-2.3804,-8.4302,-17.1208,19.232
4.203790,-5.0836,-9.1320,-16.6883,19.691
4.207333,-8.0323,-9.7601,-15.5917,20.072
4.212812,-11.0110,-10.4726,-13.0930,20.058
4.217625,-13.9315,-11.2696,-8.8727,19.995
4.223075,-16.5455,-11.7718,-0.8783,20.325
4.227469,-18.7505,-10.5786,12.0015,24.648
4.233383,-20.8547,-7.3454,22.8470,31.794
4.239994,-21.7956,-4.7102,23.8739,32.668
4.244462,-21.5166,-3.0881,20.2232,29.690
4.247582,-20.3667,-1.5798,16.9383,26.537
4.258183,-18.5506,-0.3550,13.9814,23.232
4.259301,-16.3428,0.3693,11.2619,19.851
4.263110,-14.3853,0.6895,8.0500,16.499
4.267946,-12.8021,1.0319,4.3207,13.551
4.272722,-11.3835,1.5186,0.7878,11.511
4.279985,-9.8553,2.1591,-2.0040,10.286
4.283494,-8.2385,3.0145,-4.0627,9.668
4.288182,-6.5018,4.0810,-5.4457,9.412
4.293266,-4.7342,5.1325,-6.5321,9.561
4.297960,-2.9125,5.9509,-6.8906,9.559
4.303982,-0.8876,6.4209,-6.8559,9.435
4.308036,1.2643,6.7049,-6.9181,9.717
4.313095,3.2423,6.7214,-7.3386,10.466
4.318143,5.0289,6.4683,-7.9673,11.428
4.323656,6.5259,5.9797,-8.5903,12.334
4.328507,7.5564,5.2238,-9.0172,12.872
4.333825,8.1238,4.0740,-9.2557,12.972
4.338350,8.1236,2.8984,-9.1714,12.590
4.345007,7.3344,2.0887,-8.4974,11.418
4.348430,5.8990,1.9806,-7.4927,9.740
4.357288,4.4959,2.1182,-6.6005,8.262
4.358654,3.6833,2.0395,-5.9525,7.291
4.363893,3.2835,1.7688,-5.4039,6.566
4.368417,2.9943,1.3871,-4.9924,5.984
4.375925,2.6983,1.1236,-4.7091,5.542
4.378465,2.4360,0.8678,-4.4032,5.106
4.384563,2.2529,0.6627,-4.1248,4.746
4.388503,2.0361,0.5030,-3.7315,4.281
4.394000,1.7307,0.3379,-3.2466,3.695
4.399023,1.3608,0.0944,-2.7390,3.060
4.404602,1.0749,-0.1595,-2.3186,2.561
4.408779,0.8614,-0.5303,-1.9061,2.158
4.414300,0.7755,-0.8490,-1.5091,1.897
4.420811,0.8126,-1.2388,-1.2591,1.944
4.426099,1.0660,-1.7117,-1.2097,2.352
4.429439,1.2702,-2.1981,-1.2886,2.847
4.434112,1.7218,-2.6855,-1.0652,3.363
4.439018,2.3078,-3.1389,-0.9554,4.011
4.445351,2.9562,-3.4661,-1.0094,4.666
4.449355,3.6185,-3.7108,-1.1209,5.303
4.454318,4.1795,-4.0032,-1.2111,5.913
4.459458,4.8332,-4.1250,-1.3052,6.487
4.464667,5.6891,-3.9656,-1.5431,7.104
4.470510,6.6033,-3.4527,-1.6594,7.634
4.474707,7.2239,-2.8731,-1.7024,7.958
4.479685,7.7186,-2.3224,-1.6112,8.220
4.485128,7.9034,-1.7292,-1.6634,8.260
4.489545,8.0780,-1.2734,-1.7132,8.355
4.495181,8.1514,-1.2134,-1.6055,8.396
4.499905,8.1356,-1.6364,-1.7694,8.485
4.507412,8.0878,-2.0669,-1.8812,8.557
4.510026,8.2182,-1.7567,-1.3487,8.511
4.514827,7.9494,-1.6596,-1.1428,8.201
4.522274,6.9705,-1.6083,-1.7242,7.359
4.525071,5.9827,-1.6316,-2.6233,6.733
4.529915,4.9325,-1.8898,-3.3034,6.230
4.535183,3.4821,-2.1446,-3.3908,5.312
4.540168,2.5245,-2.4377,-3.5784,5.012
4.547688,1.4843,-2.6898,-4.6937,5.610
4.550252,0.0568,-2.9752,-6.3396,7.003
4.555417,-1.5171,-3.3121,-8.3082,9.072
4.560290,-3.2626,-3.5399,-10.4748,11.528
4.565800,-5.1590,-3.5265,-12.1738,13.684
4.571302,-7.0891,-3.3513,-12.6600,14.892
4.575386,-8.9717,-2.4189,-10.0443,13.683
4.580348,-10.3884,0.7537,-1.9213,10.591
4.586246,-12.3494,3.4386,5.5383,13.964
4.591047,-13.9226,3.7164,5.5329,15.436
4.596097,-14.9710,3.7574,3.9989,15.945
4.600650,-15.6804,4.1300,4.1402,16.735
4.606150,-15.7087,4.5804,5.4744,17.254
4.610719,-14.5364,5.1802,7.5654,17.186
4.615906,-11.9925,5.5772,9.8200,16.473
4.620876,-9.2736,5.2222,11.1692,15.428
4.625889,-8.3557,3.9906,10.0423,13.660
4.630898,-8.0673,3.2181,7.4337,11.432
4.635923,-7.4255,2.8508,4.6894,9.233
4.641045,-6.5935,2.5635,2.3067,7.441
4.647081,-5.5712,2.2923,0.4370,6.040
4.651510,-4.3385,2.0213,-0.9281,4.875
4.657957,-2.9086,1.7531,-2.0143,3.948
4.661397,-1.3900,1.5155,-3.1169,3.734
4.666441,0.0877,1.2938,-4.1678,4.365
4.673950,1.3612,1.1318,-5.2621,5.552
4.676311,2.2531,1.0290,-6.3626,6.828
4.681590,2.8805,1.0436,-7.4315,8.038
4.686909,3.0903,1.0769,-8.1671,8.798
4.692204,1.9381,0.7922,-8.7584,9.005
4.697277,0.4982,0.8481,-8.8422,8.897
4.701745,-0.1471,0.7929,-8.5331,8.571
4.707121,-0.6589,0.7473,-7.8544,7.917
4.711774,-1.2189,0.8014,-6.7025,6.859
4.716964,-1.7502,0.9443,-5.1599,5.530
4.722045,-2.3095,1.2060,-3.4837,4.350
4.726929,-2.7687,1.5851,-1.6000,3.569
4.732045,-3.1651,1.9200,0.3002,3.714
4.736669,-3.5617,2.2171,1.9285,4.617
4.741852,-3.8613,2.4971,3.2612,5.637
4.747828,-3.9793,2.7507,4.1394,6.367
4.752564,-3.9059,2.8775,4.4592,6.589
4.757049,-3.0961,2.6280,4.0943,5.767
4.762518,-2.0567,2.2159,2.9823,4.247
4.767739,-1.4956,2.0369,1.6200,3.002
4.774826,-1.3511,2.1086,0.3711,2.532
4.777201,-1.3293,2.3802,-0.7513,2.828
4.782553,-1.3633,2.7139,-1.6626,3.462
4.793582,-1.3717,3.0078,-2.4282,4.102
4.794348,-1.3231,3.1916,-3.1477,4.674
4.797548,-1.3757,3.3412,-3.7170,5.184
4.802565,-1.3785,3.3914,-4.1230,5.514
4.808339,-1.3269,3.4038,-4.4845,5.784
4.812778,-1.2470,3.3466,-4.5884,5.814
4.817871,-1.1388,3.2411,-4.4492,5.621
4.823395,-0.9996,3.0125,-4.0246,5.126
4.828228,-0.7336,2.7205,-3.5295,4.516
4.832945,-0.4746,2.3987,-2.9432,3.826
4.838491,-0.2297,2.0805,-2.3723,3.164
4.843149,-0.0228,1.7710,-1.8077,2.531
4.848668,0.2491,1.5586,-1.1633,1.961
4.853013,0.6384,1.3695,-0.4423,1.574
4.857920,1.0900,1.1561,0.3090,1.619
4.863420,1.6208,1.0122,1.0459,2.178
4.868694,2.0971,0.8256,1.6135,2.772
4.873261,2.6001,0.6620,2.0851,3.398
4.878023,3.0844,0.4835,2.4078,3.943
4.883374,3.5353,0.3412,2.5489,4.372
4.888760,3.9334,0.2454,2.5814,4.711
4.893379,4.3235,0.1274,2.4276,4.960
4.898768,4.6552,0.0550,2.2227,5.159
4.903678,4.9279,0.0312,1.9920,5.315
4.908466,5.1823,0.0112,1.7406,5.467
4.913656,5.4110,0.0363,1.5765,5.636
4.918766,5.6164,0.0494,1.3917,5.786
4.925729,5.8010,0.1278,1.2982,5.946
4.928982,5.9673,0.1831,1.2186,6.093
4.934327,6.0175,0.2754,1.1446,6.132
4.942909,5.9208,0.4741,1.0634,6.034
4.944323,5.7209,0.7259,0.9985,5.853
4.949589,5.6716,0.8910,0.9283,5.816
4.953701,5.6054,0.9018,0.5656,5.706
4.959120,5.4143,0.9639,0.1332,5.501
4.965137,5.4377,0.9909,0.1571,5.529
4.969482,5.4461,0.9005,0.5753,5.550
4.974218,5.4316,0.7013,1.0742,5.581
4.978992,5.5218,0.6104,1.1675,5.677
4.984262,5.7051,0.5744,0.9331,5.809
4.989625,5.8117,0.5736,0.5386,5.865
4.994170,5.9542,0.5747,0.0550,5.982
4.999735,6.0612,0.5272,-0.7540,6.131
5.005039,6.0629,0.3051,-2.5031,6.566
5.009576,5.9123,-0.1161,-4.5476,7.460
5.014634,5.6939,-0.5740,-6.1570,8.406
5.019487,5.4642,-1.1055,-7.4610,9.314
5.024637,5.0480,-1.3523,-8.6189,10.080
5.029952,3.9568,-1.4265,-9.6196,10.499
5.034562,2.9446,-1.6933,-10.7151,11.241
5.039750,1.7857,-2.0532,-11.8965,12.204
5.044647,0.3002,-2.4555,-12.8517,13.088
5.051205,-1.2825,-2.8770,-13.4508,13.815
5.058417,-2.9324,-3.3435,-13.6979,14.402
5.059747,-4.2875,-3.7948,-12.5137,13.761
5.064808,-5.5143,-4.4528,-10.2214,12.438
5.070104,-6.4626,-5.3710,-6.6021,10.686
5.076065,-6.8852,-6.3131,-1.1596,9.413
5.079754,-7.4323,-6.9649,5.2293,11.450
5.084974,-7.9309,-5.9680,11.7932,15.414
5.090322,-7.6245,-4.6536,16.5829,18.836
5.095163,-6.8242,-4.3976,18.3764,20.090
5.100627,-6.3533,-4.0069,18.2303,19.717
5.105603,-6.3366,-3.4299,17.2146,18.662
5.110413,-6.2403,-2.9560,15.7320,17.181
5.115425,-5.9499,-2.6640,13.9715,15.418
5.120430,-5.6610,-2.5234,11.7865,13.317
5.125519,-5.3619,-2.6304,9.0989,10.884
5.130722,-5.1538,-2.8358,6.2151,8.557
5.135609,-4.9824,-2.9675,3.4273,6.736
5.140223,-4.8937,-3.1366,0.9915,5.897
5.145533,-5.1898,-2.8468,-0.3829,5.932
5.151302,-5.6462,-2.0611,-1.3577,6.162
5.155797,-5.6824,-1.5128,-2.3835,6.345
5.160716,-5.7718,-0.9777,-3.6074,6.876
5.166283,-6.0198,-0.4203,-4.8249,7.726
5.171247,-6.3359,0.1517,-5.8877,8.651
5.176293,-6.7614,0.6811,-6.7452,9.575
5.180924,-7.2269,1.1291,-7.0963,10.191
5.186233,-7.6294,1.5733,-6.9205,10.420
5.191839,-7.9613,1.8450,-6.0431,10.164
5.195933,-8.1934,2.0562,-4.4475,9.547
5.201303,-8.0952,2.0735,-2.4440,8.707
5.210040,-7.6522,1.7961,-0.2987,7.866
5.211714,-6.7017,0.9403,1.7443,6.989
5.216275,-5.3541,-0.2858,3.5748,6.444
5.221190,-4.3135,-1.2062,5.4155,7.028
5.227829,-3.7229,-1.8360,7.1642,8.280
5.232110,-3.2389,-2.1775,8.5708,9.418
5.236274,-2.8248,-2.4730,9.4361,10.156
5.241218,-2.5186,-2.6444,9.6496,10.317
5.246525,-2.2319,-2.7224,9.2786,9.924
5.253498,-2.0775,-2.6092,8.3971,9.035
5.256484,-2.0392,-2.2535,7.3135,7.920
5.261484,-2.1618,-1.9277,6.1929,6.837
5.266756,-2.2505,-1.5544,4.7199,5.455
5.272642,-2.2365,-1.1462,3.0563,3.957
5.276991,-2.1853,-0.8391,1.4714,2.765
5.282541,-2.0863,-0.6013,-0.0220,2.171
5.286907,-1.9290,-0.3929,-1.3491,2.387
5.292185,-1.7336,-0.1473,-2.4506,3.005
5.296880,-1.5679,0.1829,-3.2586,3.621
5.302903,-1.4749,0.5141,-3.6859,4.003
5.307105,-1.3297,0.7934,-3.9346,4.228
5.313068,-1.3281,1.0977,-4.1183,4.464
5.317032,-1.3766,1.4083,-4.0993,4.548
5.322759,-1.3045,1.7301,-3.8651,4.431
5.327461,-1.2073,2.0701,-3.4274,4.182
5.332580,-1.1202,2.4379,-2.8556,3.918
5.337083,-1.0263,2.8770,-2.1825,3.754
5.342026,-0.9584,3.3342,-1.2804,3.698
5.347479,-0.8707,3.7831,-0.2725,3.892
5.353174,-0.8226,4.2161,0.8445,4.378
5.359246,-0.7775,4.5828,1.8795,5.014
5.362961,-0.6054,4.9451,2.8858,5.757
5.367531,-0.4160,5.1829,3.7326,6.401
5.374979,-0.0746,5.2650,4.4043,6.865
5.377636,0.4548,5.1864,4.8091,7.087
5.384145,1.0930,4.9425,4.9086,7.051
5.388005,1.5525,4.4422,4.5513,6.547
5.393361,1.8492,3.9731,3.8511,5.834
5.397803,2.2455,3.6445,3.2957,5.402
5.403894,2.8746,3.3551,3.0334,5.359
5.407877,3.7145,3.0574,2.9707,5.654
5.412897,4.7315,2.8042,3.0873,6.307
5.418099,5.8990,2.5826,3.4191,7.291
5.423171,7.0305,2.2378,3.7572,8.280
5.428192,8.1500,1.9393,4.0419,9.302
5.434041,9.2095,1.6672,4.3382,10.316
5.438087,10.1300,1.4420,4.4385,11.153
5.444926,10.9327,1.2104,4.3329,11.822
5.448267,11.5433,1.0618,3.9638,12.251
5.454587,11.9254,0.8642,3.3753,12.424
5.458294,12.0622,0.5680,2.6179,12.356
5.463744,11.6424,0.0020,1.8003,11.781
5.468636,10.7072,-0.6711,1.1194,10.786
5.476145,9.5994,-1.4469,0.3716,9.715
5.479663,8.7640,-1.8187,-0.7404,8.981
5.483454,8.2100,-2.0497,-1.3846,8.574
5.488525,7.8052,-2.7748,-1.2516,8.378
5.494474,6.9159,-3.9752,-1.4608,8.110
5.500940,5.6928,-5.3723,-2.6239,8.256
5.504262,4.3260,-6.8386,-4.7539,9.385
5.509252,3.0431,-8.1408,-7.8842,11.734
5.515609,2.0958,-8.9550,-11.8945,15.035
5.518871,1.3703,-9.3636,-16.1785,18.743
